"I mean, I-I-I think she’s cute but I-I would never have thought of going out with her, never!",neutral
Really?!,positive
"Yeah but after you said it was okay, I figured, ""Why not?!""",positive
Oh so-so not really never.,neutral
I have to say you are a much bigger person than I am.,neutral
"I mean after all we’ve been through, I just—y’know I wish I had a brother to reciprocate.",neutral
"Hey, if you ever want to go out with Monica, you have my blessing.",neutral
"Oh-ho, and mine!",positive
No-no wait-wait! I can’t just let you hang up! Just please talk to me.,negative
Well…I only have one thing to do today.  I guess I could push it back.,neutral
"Yeah! Now, why do you want to kill yourself?",negative
"It’s just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",negative
Chandler?,neutral
I-I’m sorry?,negative
"No look, I-I’m sure that people know you exist!",negative
Oh yeah?,negative
I work in a cubicle surrounded by people.,neutral
I’ve been talking to you for five minutes now about killing myself and no one’s even looked up from their desk.,negative
Hang-hang on.,neutral
Hey everybody!,neutral
"Uh, I’m gonna kill myself!",negative
I got nothing.,neutral
"Apparently, there’s like a million guys out there that can play Mac, and there’s only this one robot and this one guy who controls it!",negative
I didn’t know he could get me fired!,negative
What am I going to do?,negative
"Well y’know Joey, you’re a pretty charming guy.",neutral
"Thanks, but I kinda have a problem to deal with here.",negative
"No sweetie, you’ve got to win over the guy that controls C.H.E.E.S.E.! You’ve got to kiss some serious robot ass!",neutral
That’s not a bad idea.,neutral
"Okay, but if I got to turn on the charm tomorrow I’m not wasting anymore of it over here with you guys.",neutral
"Well, actually I got a little bit saved for you Pheebs.",positive
"So do you think uh, Joey’s more charming than me?",neutral
Yeah! That’s why I’m sleeping with him on the side.,negative
"Yeah, you wish.",neutral
"""You wish.""",positive
Why are you yelling?,positive
"Whoa, that",neutral
"Whoa-whoa, what is it?",negative
Well… It’s a date.,neutral
A date?!,negative
"No, no Pheebs you-you must be mistaken, because I know you wouldn’t schedule a date on the same night you have plans with a friend!",positive
"Come on Joey, don’t make me feel badly about this.",negative
"No, I’m gonna!!",negative
That’s right!,negative
"Yeah, you made me feel really guilty about goin’ out with that girl!",negative
Like-like-like I did something terrible to you!,negative
"And now Pheebs, you’re doing the same thing!",negative
That—It’s not the same thing! This is,negative
"Okay, well my girl from the other night was special. She was a scientist too!",negative
She was?,negative
"Well, she graduated from high school!",negative
"Okay, whatever.",positive
Y’know what?,neutral
"I don’t have time to convince you because he’s only here for four hours, and I’m gonna go see him!",negative
Fine!,negative
Yeah!,negative
Fine!,negative
Yeah!,negative
"What are you still doin’ here?! I told you, lobster ravioli!",negative
"Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.",neutral
Hi.,neutral
"Ross, you remember Susan.",neutral
How could I forget?,positive
Ross.,neutral
"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?",negative
Dr. Oberman.,neutral
..Dr. Oberman. Okay. And is he-,neutral
She.,neutral
#NAME?,neutral
"Yes, and she's very supportive.",neutral
"Okay, that's great.  No, I'm- Oh.",positive
Thanks.,neutral
"Quack, quack..",neutral
Ross? That opens my cervix.,positive
Barry?,positive
C'mon in.,neutral
Are you sure?,positive
"Yeah! It's fine, it's fine. Robbie's gonna be here for hours.",neutral
Huh?!,negative
"So, how ya doin?",neutral
Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.,neutral
"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second!",positive
"No-no, let me in!",negative
Phoebe?,neutral
Yeah!,positive
Can you just hold on for one minute?,neutral
"No, you have to let me in right now!!",positive
Are you alone?,neutral
Yes!,positive
All right.,neutral
Let go!,negative
No! You let go!,negative
How come it’s always us left in the field holding the ball?,positive
I don’t know. I guess the other people just don’t care enough.,neutral
Hey! It’s starting to snow.,negative
Gimme the this!,negative
Let go!,negative
Y'know what?,neutral
Umm?,neutral
I bet ‘ya ya I could fit in there.,neutral
I’ve got five bucks says you can’t.,neutral
"Shoot! Shoot! Shoot! Shoot, or just fall down. That's good too.",positive
Knick fan?,neutral
"Oh, yeah.",neutral
"Oh, boy, do they suck.",negative
"Hey, listen, lady.......whoa.",negative
"Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat.",negative
Oh yeah? And who do you like?,neutral
The Celtics.,neutral
"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",negative
"Oh, shut up. You know, it's a rebuilding year. You... waah!",negative
"Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!",negative
There is no father.,neutral
"Oh, oh, oh, sorry.",negative
"Oh, uh, ok. Right this way. All the other pregnant women seem to be goin' in here.",neutral
Ok.,neutral
"Sweetheart, just gimme- gimme another chance, okay, we'll start all over again. We'll go back to Aruba.",negative
"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.",negative
Oh God...,negative
"I'll be right there, Bernice.",neutral
"Look, please, please don't go anywhere, okay?",negative
Okay.,neutral
"Okay, we'll be here!",neutral
Hating you!,negative
Did you see how he was sweating when he walked out of there?,negative
"Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels",neutral
Yeah... I'm pretty sure I'm still gonna marry him.,positive
"What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",negative
"Look, I know he's not perfect, but the truth is, at the end of the day, I still really wanna be Mrs. Dr. Barry Farber, D.D.S.",neutral
Oh God.,negative
I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?,negative
And I hope Barry doesn't kill you and eat you in Aruba.,negative
"Listen, Robert’s gonna be here any second so, will one of you just tell him?",neutral
Oh.,negative
"Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’",negative
"We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff.",negative
"He’s right, even if it’s to say something complementary.",neutral
Hey!,positive
Hey.,neutral
"So are ready for the gym? They’ve got this new rock climbing wall, we can spot each other.",neutral
"No, I can spot you from here.",neutral
What?,negative
"Okay, listen Robert...",neutral
I don’t have time for this.,negative
"No, that is what the game is.",neutral
Which you just gave up really quickly.,neutral
Have you seen Joey?,neutral
What’s the matter?,neutral
"Oh, just this!  Y’know what it’s my fault really, because the couch is usually where we",neutral
"Hey, does somebody wanna hand me one of those tiles.",neutral
What’s going on?,negative
He’s retiling my floor.,neutral
Yo!! Spackel boy! Get up!,neutral
"Ah-ah-ah, now you started this, you will finish it.",negative
He started mine first!,negative
"Build the unit Cinderelly, lay the tile Cinderelly.",negative
Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,positive
Can I help you?,neutral
Uh-oh.,negative
"Uh, y'know what, we’re having second thoughts about our copying needs. And we’ll need a little more time to think about it.",neutral
"Chloe, switch with me, there’s some guys here that got a crush on you.",neutral
"Okay, that hurt us.",positive
Hi guys. I haven’t seen you since this morning.,neutral
"Well ah, ........y'know.",neutral
"Hey, what are you guys doing tomorrow night?",neutral
Both of us?,positive
Maybe. Does that scare ya?,neutral
Relax. It’s just Issac’s D.J.-ing at the Philly. You should come.,neutral
We’ll be there.,positive
"Great. I’ll ah, see ya then.",positive
"All right, rock on.",positive
"Umm, candles, champagne, yeah anniversaries are great.",positive
"‘Cause you know love lasts forever, y'know.",positive
"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",negative
"Oh God, Ross I am so sorry.",positive
"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",neutral
"Oh yeah, I’d love that.",positive
"Oh, great! Me too.",positive
I guess it all started when Rachel got this new job.,neutral
And why do you care so much?,neutral
Because! You could get to live out my fantasy!,positive
You had fantasies about Emily?,negative
"No! Y’know,",neutral
Is that why in junior high you were the only one that hung out with that Ukrainian kid?,neutral
"Yeah that, plus his mom used to put sour cream on everything!",neutral
Do you love her?,neutral
"We said it was only going to be two weeks, y’know?",neutral
You love her!,positive
What-what is love really?,neutral
"Ohhh, I",neutral
I am a good kisser.,neutral
"Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in…  I’ve been watching too much porn.",neutral
So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,neutral
"Okay, I can do that! Oh, by the way, I",positive
Why don’t we do a trial run.,neutral
"Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",neutral
I’m the supply manager.,neutral
"Umm, okay I would like to talk to you about your toner needs.",neutral
"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",positive
"Hey, Chandler! What are you doing here?",positive
"Oh, I just wanted to say, ""Hey!""",positive
Hey!,neutral
Okay.,neutral
"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",neutral
"Yeah, I think I have some around here somewhere. Why?",neutral
"Well, it’s just that maternity clothes are so expensive.",positive
"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just……throw your purses at it.",negative
Bloomingdale’s,neutral
"Oh my God, are you out of a job?",negative
"No, but they stuck me in personal shopping. Which is just a",negative
Okay!,neutral
"Come on, no peeking!",positive
Our eyes are closed and we’re about to cross the street. Very good.,positive
"Okayyyyy, open up!",positive
What did you want to show us? Because all I can see is this,neutral
"Yeah, it’s for our catering business!",positive
I think I know that girl.,neutral
"All right, umm, we’re not gonna really keep it this way though.",positive
No?,negative
"No, we’re gonna paint over the sword, and replace it with a baguette.",neutral
Oh!,positive
"And also, we don’t know what to do with this.",neutral
"Oh yeah, I definitely know her.",neutral
"You don’t know?! Rach, you balded my girlfriend!",neutral
"All right! Ross, do you think it’s easy for me to see you with somebody else?",negative
"Y'know, hey! You’re the one who ended it, remember?",negative
"Yeah, because I was",neutral
You still love me?,negative
Noo.,negative
You still love me.,neutral
"Oh, y-yeah, so, you-you love me!",positive
"Noo, nnnnn. What does this mean? What do you, I mean do you wanna, get back together?",positive
Noo!,negative
Maybe!,positive
"I, I don’t know.",neutral
"Ross, I still can’t forgive you for what you did, I can’t, I just, but sometimes when I’m with you I just, I feel so...",negative
What?!,negative
"I just, I feel, I-I just...",neutral
What?,neutral
I feel...,neutral
"Noo!! I don’t care! I’m not, I’m not gonna playing one-on-one strip poker with you for practice!",negative
But I made cards!!,negative
Well! Good night.  I’m going upstairs.,neutral
Good night.,neutral
Wanna play strip poker for practice?,negative
What are you doing?,neutral
The key’s stuck in the lock.,neutral
I can fix it. Hold on.  Look out. Look out.,neutral
It still doesn’t work.,positive
"Isn’t it incredible?! Monica and Chandler, gettin’ married.",positive
"I know, they’re gonna be",positive
"Ohh… I mean two best friends falling in love, how often does that happen?",positive
Not,neutral
No! I’m so happy for them!,positive
Me too! So happy for them!,positive
"Oh no! No God, definitely not jealous!",neutral
"I mean I’m probably 98% happy, maybe 2% jealous. And I mean what’s 2%? That’s nothing.",neutral
Totally. I’m like 90/10.,positive
Yeah me too.,neutral
"Hey uh, have you guys scene Chandler?",neutral
"Wh—no, but y’know who did stop in here looking for ya, Tennille.",neutral
Remember that guy from cooking school I told you about that put cilantro with everything?,neutral
"Oh sure, Cilantro Larry.",neutral
"Well, I’m gonna fill in for him as food critic for the Chelsea Reporter.",positive
"Wow, Monica! What an amazing opportunity to influence… dozens of people.",positive
"How could you say yes, what about our catering business?",negative
"Oh no-no-no, it’s only one night a week, and plus I get to take all of you out for a",neutral
Yay!!,positive
"Oh, in that case——Yay!  That was me hopping on board.",positive
Oh.,positive
"Hey, you guys! Hey, Ross, quick question for ya. Are you ready to party?",positive
Hello.,neutral
"Hey, it’s me.",neutral
"I know you can’t stand to be in the same room as me, so I just thought I’d try and apologize over the phone.",negative
Hello.,neutral
"Look I never should have kissed your girlfriend, but I’m",negative
Stop callin’!!,negative
"Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our $1,000 daily challenge.",positive
All right!,neutral
"What is the name of your roommate who is very, very sorry and would do anything",neutral
Joseph Francis Tribbiani are you home yet?!!,neutral
"Umm, I think he’s still out. What’s wrong?",positive
"Well, I’ll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note.",neutral
"""Pheebs, can’t make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?",negative
Oh that’s a nickname we were trying out.,neutral
"Hey, y’know what nickname never caught on? The Ross-A-Tron!",positive
Hey!,positive
Oh! Here’s Joseph Francis!,positive
Oh-Wha-Ho! What are you middle naming me for?! I left you a note!,negative
So what?! That doesn’t give you the right to ditch me!,negative
"Hey, you can cancel plans with friends if there is the possibility for sex!",negative
"Phoebe he’s right, that is the rule.",neutral
I don’t accept this rule.,negative
"When we make plans, I expect you to show up.",negative
"Okay, I can’t just be a way to kill time ‘til you meet someone better!",negative
"Y’know boyfriends and girlfriends come and go, but this  is for life!",negative
Did you know he was in there?,neutral
No.,neutral
How long have we been home?,neutral
About a half an hour.,neutral
Love,neutral
"Lights.  Uh, romantic lights.",neutral
"Ooh, nice.",positive
"So ah, there was this thing I wanted to talk to you about.",neutral
"Oh, right! I completely forgot about that.",neutral
"Well ah, I’ve been doing a lot of thinking, and I look at my life",neutral
Yeah?,neutral
"And I feel like I’ve conquered the business world, and I feel like I’ve conquered the intellectual world, and now I-I have the most beautiful woman in the world.",negative
Wow.,positive
There’s one thing missing.,negative
What’s that?,neutral
It’s time for me to conquer the physical world.,neutral
Okay.,neutral
"Monica, I want to become  the Ultimate Fighting Champion.",neutral
You wanna what?!,negative
"I want to become the Ultimate Fighting Champion! It’s the most intense physical competition in the world, it’s banned in 49 states!",positive
What are you talking about?,negative
"Okay, my trainer, Ho Chi, is teaching me a combination of Gee Koon Doe and Brazilian street fighting, I’ve even had my own octagon training ring designed.",neutral
And I suppose you used a ring designer for that.,positive
Yeah.,neutral
"Monica, I want you there in the front row when I win.",positive
I want you close enough to smell the blood.,positive
What do you think?,neutral
My parents will be so happy.,negative
Okay to come in?,neutral
"Yeah, come on, eat, whatever you want. Dr. Roger got beeped again.",neutral
"Yeah I know, guess who beeped him?",neutral
What?!,negative
I’m the ruptured spleen.,negative
Why would you do that?,positive
Because you shouldn’t be with him.  You should be with me.,negative
Really?,positive
"When you were talking about Roger, that was killing me!",negative
"Look, things like last night they don’t just happen.",neutral
Or at least not to me.,neutral
"Or with the other two women, in the morning y’know I was just lying there and I couldn’t wait to just go hang out with my friends, but with you I always y’know with a friend.",neutral
Chandler!,positive
"I know you probably don’t want to go out with me, y’know because I make too many jokes and I’ve never been in a serious relationship and I guess I’m not technically a ""doctor…""",negative
"There was just one woman, wasn’t there?",neutral
"No, there were two.",neutral
Including me?,positive
Oh yeah.,positive
Hey!,positive
Welcome back!,positive
Hey!  Can we pick up where we left off?,positive
"I don’t know, I’m still pretty tired out from this afternoon.",neutral
Why?,positive
"Uh, the sex.",neutral
What sex?,positive
Our sex.,positive
We didn’t have sex.,positive
"Well if I didn’t have sex with you, I had sex with someone that looked an awful lot like",neutral
Ew! Ew! Ew! Ew! Ew! Ew!,negative
Oh no! Oh no! Oh no! Oh no! No! No! No!,negative
Oh my God Stu! I-I can’t believe you did this! Now are you absolutely sure she’s a hooker?,negative
"Either that or she’s just the best, most expensive date I ever had.",negative
Would you look at them. Am I ever gonna find a boyfriend again? I gonna die an old maid.,negative
I’m your mother.,neutral
Ehh?,negative
"Oh, and then Monica joked that she wouldn’t go out with a guy like Chandler...",neutral
Hi there.,neutral
"...and he couldn’t let it go, and... I don’t really know what happened with that either.",neutral
"And then Ross’s new girlfriend, Bonnie, shows up and Rachel convinced her to save her head.",neutral
"And then Ross and Rachel kiss, and now Ross has to choose between Rachel and the bald girl and I don’t know what happened there either...",neutral
"Y'know what, hold on, let me go get Chandler.",neutral
"Uh Mr. Morse, can I speak to you for a moment?",neutral
"Well yeah, I lied before.",negative
Oh!,positive
Oh God,positive
Now you know how you really feel about it.,neutral
"Oh-oh, that’s a risky little game!",negative
Are you really gonna do this?,negative
Yeah. I’m gonna have a baby. I’m gonna have a baby. I’m gonna have a baby!,positive
With who?,neutral
"Ah, it’s still not the time.",neutral
You said I was boring--Ohh!,negative
When did I say you were boring?!,neutral
"Oh my God, I remember now! We were playing chess!",positive
Phoebe! You and I have,neutral
"Oh, come on!",positive
"Yes, remember that time on the frozen lake?",neutral
"We were playing chess, you said I was boring, and then you took off your energy mask and you were Cameron Diaz!",negative
"Okay, there's a",neutral
"All right, I’m leaving!",negative
Because I’m not going to spend one more day with someone whose out to sabotage my every move.,negative
That’s you Rachel!,negative
"Yeah, I got that.",neutral
"And you! I throw myself at you and you say no, how gay are you?",negative
You take care Jill.,neutral
"Okay, see ya!",positive
Bye-bye,positive
"I-I can’t believe Jill’s gone.  I can’t help it, I opened a gate.",negative
"How about, you’re moving!!",positive
Look! This is ridiculous. We should be packing you!!,negative
"Hey, how are you guys doing?",neutral
Great! Monica’s moving!,positive
I am not!,negative
Oh really?! Then how come all your stuff is in this box?!,negative
"Okay, you guys. You guys I think I know what’s going on here. Okay, you guys",neutral
No Phoebe I am mad!,negative
"Well, deep-deep-deep down!",neutral
"Yeah, I’m just mad!",negative
Then keep running.,neutral
Okay!,neutral
"Oh, here’s that trench-coat that you wanted.",neutral
"Oh great!  Wow! Yeah, it’s comfortable.",positive
Yeah?,neutral
Oh! Here we,negative
"All right, y'know what, we've been talking about London too much haven't we?",neutral
I'm sorry.,neutral
It's just 'cause I couldn't be there.,neutral
"Cause all I ever get to do now is pregnant stuff, it just bums me out.",negative
Sorry.,neutral
What happened?,neutral
"Well, y'know, a little of this, a little of that. Got myself a date tomorrow night.",neutral
"See, didn't I tell you?! You're getting over Ross already!",positive
Get out!,positive
I just didn’t see the fast song coming.,negative
Shh.,neutral
Shh.,neutral
"Don’t try to talk, we’ll get you up to your room, we’ll soak your feet, you’ll be okay.",neutral
"Oh, thank you.",neutral
That is so sweet!,positive
Yeah.,neutral
"No, I mean it. There are so few genuinely nice guys out there.",negative
"Tell me about it, I feel like I’m holding down the fort all by myself.",neutral
It’s Joey right?,neutral
Yeah.,neutral
Wait a minute!,negative
No!,negative
I’m the nice one!,negative
I’m the one who danced with the kids all night!,negative
How…How small are your feet?,neutral
"Uhh, do you mind sitting there. I’m-I’m saving this for my friend Ross.",neutral
You mean Dr. Geller?,neutral
Doctor? Wow! I didn’t know he had a nickname.,positive
"Oh, he won’t sit here.",neutral
"Only the people in the white coats sit over there,  and only the people in the blue blazers sit here.",neutral
"Yeah, it must’ve fallen out a few blocks back. I just figured we hit a dog.",positive
Okay.,neutral
"Listen uh, could you put Kathy on, I wanna apologize.",negative
Oh yeah man.  Joey.,neutral
Hey.,neutral
"Oh no it’s fine, don’t worry about it.",neutral
"Yeah-no, stop apologizing, it’s okay.",neutral
I’ll talk to you tomorrow.,neutral
"I should uh, probably go.",neutral
Yeah. Yes! Yeah.,neutral
I forgot my purse.,neutral
Oh.,neutral
"No, I really did forget my purse.",neutral
"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",neutral
I must say it's nice to see you back on your feet.,positive
Well I am that. And that whole rage thing is definitely behind me.,neutral
I wonder if its time for you to rejoin our team at the museum?,neutral
"....and 12, 22, 18, four...  What?",positive
I spelled out boobies.,positive
"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",neutral
"Ah, we’re out. I sold them all.",neutral
What?,positive
No.,negative
"No, just, just, just a couple more boxes.",negative
"It-it-it’s no big deal, all right, I’m-I’m cool.",negative
You gotta help me out with a couple more boxes!,negative
"Mon, look at yourself. You have cookie on your neck.",negative
Oh God!,negative
"So, how many have you sold so far?",neutral
Check this out. Five hundred and seventeen boxes!,positive
"Oh my God, how did you do that?",positive
"Okay, the other night I was leaving the museum just as ‘Laser Floyd’ was letting out of the planetarium, without even trying I sold 50 boxes!",positive
"That’s when it occurred to me, the key to my success, ‘the munchies.’ So I ah, started hitting the NYU dorms around midnight.",positive
I am selling cookies by the case.,positive
They call me: 'Cookie Dude!',positive
"Okay, stop what you’re doing, I need envelope stuffers, I need stamp lickers.....",neutral
"Well hey, who did these resumes for ya?",positive
Me! On my computer.,positive
Hi.,neutral
Hey.  Soaps? Shampoos? Are you really taking all this stuff?,negative
Why not? It’s built into the price of the room.,neutral
Yeah but you don’t need——What is this?,positive
Thread!,positive
Score! Where are the disposable cameras?,positive
What disposable cameras?,negative
The cameras? Remember last night I told you to take them?,negative
No you didn’t.,neutral
"Yes! Remember? Right before we cut the cake, I went up to you and I said",negative
"Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check.",neutral
"And then you said, ""Why do they call it a check?",neutral
"Why not a Yugoslavian?""",neutral
"Yeah, then you did that.",neutral
So you don’t have the cameras?!,negative
No. Sorry man.,negative
So? What? What? They’re gone! Monica’s gonna freak!,negative
"Well, I’m sure they’re still somewhere here in the hotel. I’ll-I’ll help you look for them.",neutral
Great.,negative
In-in three minutes.,neutral
"Uhh, Rachel, my parents",neutral
Ohh! It’s so nice to meet you.  Hello.,positive
"Hello. Well, Joshua, that $500 was for groceries.",neutral
What?,negative
"This-this, no, oh no, no-no-no, this is not—that’s-that’s not what it is.",positive
"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",neutral
"It’s-it’s, they’re-they’re wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at",neutral
Maybe in L.A?,neutral
Yes!,positive
There you go.,neutral
"So, have you kids eaten yet?",neutral
"Well, we were going to do that after—I mean umm, next.",neutral
"Well, we’re starving, why don’t we all go get something to eat?",neutral
"Oh, yeah, well… Yeah, no use wasting this baby, just lyin’ around the house.",neutral
So… We go eat.,neutral
Yes.,neutral
"You’ll wear that. We’ll be eating, and of course, you’ll be wearing that.",neutral
Well I guess I should’ve thought about my wife and kids before I talked back to chef Geller!,neutral
Thanks.,neutral
Enough!,negative
Lean lean lean,positive
Let me see that.,neutral
This one right here.,neutral
Triskaidekaphobia.,neutral
The fear of,neutral
"No! No, fear of the number 13.",neutral
"It’s possible, they have really sharp edges.",neutral
"All right Chandler, you’re up.",neutral
"Wait a minute, I-I believe I’m entitled to use my Angel Pass for a free turn?",positive
This game makes no sense!,negative
Y’know what? You’re just upset because you’re losing.,positive
"Oh come on Ross, I think we’re all losers here.",neutral
"All right. Chandler, you can either spin the wheel or pick a Google card.",neutral
Let me think. Let me think—Oh! I don’t care.,negative
You-you must choose Mr. Bing.,neutral
"Either, it makes no difference.",neutral
"Choose, you jackass!",negative
I’ll take a card.,neutral
"Okay, you picked the Gimmie card! You get all of Ross’s points!",positive
What?!,negative
This game is kinda fun.,positive
You don’t think it’s a little crazy that you get all my points just ‘cause you,neutral
I don’t think the contestants are supposed to speak to each other.,neutral
"Hello?  Oh, hi Ross!  See? Other people call me!",negative
Very funny Ross!,positive
Very life-like and funny.,neutral
Okay.,neutral
"Oh no-no-no, I wasn't waving at you lady.",neutral
"Whoa, maybe I was!",positive
"Get in there man! Flirt back, mix it up!",positive
"Yeah, I-I-I'm down with that.",positive
"Okay, here goes.",negative
How  you  a-doin'?,neutral
It worked!,positive
She's waving me over.,positive
"Okay, I-I-I'll be right over.",positive
"Let's see, she's on the third floor",neutral
"Wow! She is pretty, huh?",positive
"Tell me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",negative
Hey!,neutral
Hey!,neutral
"Oh honey, I'm so sorry, you were right, this feels great!",positive
"See? And you don't care if people are staring, it's just for a second cause then you're gone!",neutral
Gone! I mean its amazing Pheebs. I feel so free and so graceful.  Hey! Look out for the horse! Sorry!,positive
"Oh come on guys, it’s not like I moved to Europe! I just moved across the hall! And",positive
Ahh! Aren’t you dressed yet?,negative
Am I naked again?!,negative
We’re supposed to meet my parents in 15 minutes.,neutral
"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",neutral
Wh?! What about my allergies?!,positive
"Oh right, your allergies.  All her, she hates you.",neutral
Shoot! We’re out of soda.,negative
"Oh, I’ll go out and get you some.",neutral
Really?!,positive
"Nope! Because I’m not your boyfriend.  Hey Pheebs, how did it go?",neutral
"Well, umm, my Mom’s friend, Phoebe, is actually my birth Mom.",negative
I found a dried up seashores.,neutral
"Sweety, what are you talking about?",negative
"Oh, my new Mom, who-who’s a big, fat abandoner!",negative
"Whoa, wait, Pheebs, wait a second! Don’t you wanna stay here and talk about it?",positive
"No. I’m just, I wanna, I need to be alone.",negative
Monica!,negative
Oh.,neutral
Open it! Open it! Open it!,positive
Yeah baby!,positive
So we never got to hear about your wedding!,positive
"No, no, it was just our parents and 1 or 2 friends. It was a small wedding.",neutral
Hey!,positive
Hey!,positive
Hi!,positive
"So, do you guys wanna come and eat dinner at the restaurant    sometime in the next few weeks?",neutral
Sure!,positive
I'd love to!,positive
Well you,neutral
"Well, I can't give you a massage, because my licence has been    revoked again!",negative
"Phoebe, what happened?",neutral
"Well, it was an accident...You know, it's a lot of oil and sometimes    the hand just slips!",neutral
Have I got a surprise for you? Pack your bags!,positive
Oh no!You guys aren't supposed to get divorced for 7 years!,negative
"Umm, this is nice.",neutral
"I know, it is isn’t it?",positive
"No, I mean it, this feels really good. Is it a hundred percent cotton?",positive
"Yeah! And I got it on sale, too.",positive
"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",neutral
"Well, if you wanna get a drink later we can.",neutral
"Oh yeah, that sounds great.  Oh, and listen, it’s, it’s gonna be....",neutral
I know. Thanks.,neutral
So? Come on! Explain yourself Geller! First you get my Rachel pregnant!,negative
You got Rachel pregnant?!,negative
Who did?!,negative
You did!,negative
"Yes. Yes, yes I did.  But-but it was, it was just a one night thing. It meant nothing.",negative
Oh? Really? That’s what my daughter means to you? Nothing?,negative
"No! No sir umm, she means a lot to me. I mean, I care—I-I love Rachel.",negative
What?!,negative
"Oh but not that way. I mean…I mean I’m not in love with her. I love her like a, like a friend.",positive
Oh really? That’s how treat a friend? You get her in trouble and then refuse to marry her?,negative
Hey! I offered to marry her!,negative
Wh,positive
But I didn’t want to.,negative
Well why not? So you can spend your time with this tramp?!,negative
Tramp?!,negative
"I’m sorry. Dr. Green, Mona. Mona, Dr. Green.",positive
"Yes, Fran.",neutral
"I know what time it is, but I'm looking at the WENUS and I'm not happy!...",negative
"Oh, really, really, really?",positive
"Well, let me tell you something... you will care about it, because I care about it!",negative
You got it?,neutral
Good!,positive
Whooooaaaa....,positive
Bijan for men?  Bijan for men?  Bijan for men?,neutral
"Hey, Joey. So did you hear about the new guy?",neutral
I could have birds.,neutral
"Okay, Mr. Heckles, we'll try to keep it down.",neutral
Thank you. I'm going to rejoin my dinner party.,neutral
"All right, bye-bye.",neutral
"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",neutral
We'll give you Janice.,neutral
"I miss Janice though.  ""Hello, Chandler Bing.""",neutral
"""Oh, my, god.""",positive
"""Oh, Chandler, now, now, that's it. There, faster!""",positive
"Stop with the broom, we're not making noise.",neutral
We won. We won!,positive
Mr. Heckles.,neutral
How did this happen?,neutral
He musta been sweeping. They found a broom in his hand.,neutral
That's terrible.,negative
I know. I was sweeping yesterday. It coulda been me.,neutral
"Sure, you coulda. You never know.",neutral
You never know.,neutral
"Oh, I'm sorry.",negative
Where's Chandler?,neutral
"Oh, he needed some time to grieve.",neutral
I'm free! I'm free!,positive
That oughta do it.,neutral
"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning.",negative
Where'd you get fruit at four in the morning?,positive
Went down to the docks. Bet ya didn't know you could get it wholesale.,neutral
I didn't know there were docks.,negative
Hey.,neutral
Hey.,neutral
"Aww, is it broken?",negative
"No, I gotta wear this thing for a couple weeks.",positive
Did you tell the doctor you did it jumping up and down on your bed?,neutral
Nooo. I had a story all worked out but then Chandler sold me out.,negative
"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",negative
What is this? Fruit?,positive
Monica's making jam.,neutral
"Whoa, jam! I love jam!  Hey, how come we never have jam at our place?",positive
Because the kids need new shoes.,neutral
